TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.apache.commons.mail.MultiPartEmail,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,67,0.3,2,72,261,95013,1687898331060,0.8976377952755905,1111001110011100111111111111111111101111111111111111111111111111111111111111111111111110000111111111111111111111111111111001111,0.8518518518518519,111111111111111111011111111111111111100110000011111111,1.0,1111111111111111111,1,1,10,2,0.9433962264150944,11111111111111111111111111111101100111111111111111111,0.5991561181434599,011010101110111110110110110101110101011100010010101010101010100010011011111111010111000100110110111011111111001001001101010101010100010010011010101110101000100100110101010101010011011101101110111011100101010101111111111111101110101111110,1.0,11111111111111111111111,0.9565217391304348,11111111110111111111111,0.8518518518518519,111111111111111111011111111111111111100001000111111111
