TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.apache.commons.mail.EmailUtils,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,80,0.3,2,16,294,134547,1687898087749,0.8367346938775511,0011111110111111111111111111111001111101011111110,0.6785714285714286,11111111111111110101100011010110000111100010001111111011,1.0,11111111,3,2,2,2,0.7896678966789668,1110111110111111111111111111111111101111111101111001011110011111111111111100000000000111111111111111111111111101111111111111111100000000000000001111111111000111111111111111111111111111110111111101000000000000001111111111111111111111110111111111111111111111111111111111111,0.9230769230769231,1111111110111,1.0,1111111,0.8571428571428571,1111110,0.6785714285714286,11111111111111110011100011011001101010100000101111110111
